ticker,year,quarter,investCost,fromInvest,fromFinancial,fromSale,freeCashFlow
DTC,2015,5,-7,-7,-18,24,0.0
DTA,2015,5,0,0,12,-11,12.0
DST,2015,5,0,-150,155,5,-14.0
DSP,2015,5,-27,93,-22,-52,
DSN,2015,5,0,-33,-38,53,73.0
DSG,2015,5,0,1,-7,7,
DSC,2015,5,0,17,0,-11,
DS3,2015,5,-12,-6,-3,11,
DRL,2015,5,-1,1,-33,32,44.0
DRI,2015,5,-39,-38,-49,86,-17.0
DRH,2015,5,-12,12,-31,12,-8.0
DRC,2015,5,-116,-110,-346,612,546.0
DQC,2015,5,-40,376,-364,103,264.0
DPS,2015,5,0,-18,2,3,18.0
DPR,2015,5,-147,43,-131,239,-35.0
DPM,2015,5,-960,-642,-386,1640,1128.0
DPH,2015,5,-3,2,6,-22,9.0
DPG,2015,5,-258,-257,130,141,45.0
DPC,2015,5,0,0,0,7,2.0
DP3,2015,5,-11,-11,-5,23,5.0
DP2,2015,5,0,0,-5,6,
DNW,2015,5,-233,-226,442,-227,547.0
DNP,2015,5,-31,-119,194,35,98.0
DNN,2015,5,-39,-34,-63,146,
DNM,2015,5,-3,-2,-18,20,11.0
DNL,2015,5,-8,-7,2,7,-2.0
DNH,2015,5,-124,-484,-873,702,
DNE,2015,5,0,0,0,46,9.0
DND,2015,5,-12,-10,-1,18,-12.0
DNC,2015,5,-1,-1,-7,13,10.0
DNA,2015,5,-149,-148,-83,235,-34.0
DMC,2015,5,-15,-12,-48,167,171.0
DLT,2015,5,-3,-2,266,-302,322.0
DLR,2015,5,-5,-3,-50,54,-3.0
DLG,2015,5,-1303,-1525,1731,-93,-1338.0
DLD,2015,5,-9,-8,1,8,3.0
DL1,2015,5,0,-2,-2,5,4.0
DIH,2015,5,0,0,-36,59,3.0
DIG,2015,5,-19,-40,2,-370,-8.0
DID,2015,5,-11,-10,-4,16,-8.0
DIC,2015,5,-23,-7,29,-41,89.0
DHT,2015,5,-11,-10,7,-16,37.0
DHP,2015,5,-8,-16,-9,24,37.0
DHM,2015,5,-1,10,12,-19,35.0
DHG,2015,5,-164,-369,-183,475,609.0
DHC,2015,5,-28,-30,-73,98,88.0
DHB,2015,5,-880,-854,539,-219,
DHA,2015,5,-12,44,-27,35,54.0
DGW,2015,5,-1,-1,-7,-29,237.0
DGT,2015,5,-8,11,15,-23,22.0
DGC,2015,5,-114,-83,-199,284,273.0
DFC,2015,5,-25,-10,-12,29,11.0
DDV,2015,5,-20,-3,18,16,370.0
DDN,2015,5,-1,0,2,-13,15.0
DDM,2015,5,-1,-1,-35,39,-140.0
DDG,2015,5,-7,-1,-8,6,-7.0
DCT,2015,5,-2,-2,-13,15,-7.0
DCS,2015,5,-4,-11,-4,6,27.0
DCM,2015,5,-160,391,-1667,540,3653.0
DCL,2015,5,-12,-209,132,72,88.0
DC4,2015,5,-4,-2,1,2,1.0
DC2,2015,5,0,0,13,-12,0.0
DBW,2015,5,-10,-10,2,8,
DBT,2015,5,-2,-44,64,11,16.0
DBM,2015,5,-3,-2,-3,5,6.0
DBD,2015,5,-41,-135,-55,262,
DBC,2015,5,-325,-494,132,227,269.0
DAT,2015,5,-206,-253,348,24,-130.0
DAH,2015,5,-58,-57,43,15,-45.0
DAG,2015,5,-101,-101,205,-96,116.0
DAE,2015,5,0,0,-5,9,4.0
DAD,2015,5,0,2,-10,4,13.0
DAC,2015,5,0,0,1,-2,-4.0
D2D,2015,5,-29,-33,-20,67,-36.0
D11,2015,5,0,43,-5,-23,23.0
CYC,2015,5,-9,-9,-14,17,-79.0
CX8,2015,5,-1,-1,-1,4,0.0
CVT,2015,5,-256,-256,153,27,-73.0
CVN,2015,5,0,-3,-1,5,0.0
CTX,2015,5,-89,-84,180,-148,83.0
CTW,2015,5,-30,12,84,-51,149.0
CTT,2015,5,-28,-27,128,-101,154.0
CTS,2015,5,-2,0,0,198,12.0
CTR,2015,5,-4,-3,85,-26,239.0
CTP,2015,5,0,14,15,-20,42.0
CTN,2015,5,-18,98,-81,-52,-17.0
CTI,2015,5,-865,-901,547,286,-825.0
CTG,2015,5,-1912,-1298,-3723,-1203,0.0
CTF,2015,5,-14,-3,48,-31,
CTD,2015,5,-242,-114,-121,1229,-4.0
CTC,2015,5,-27,-22,3,23,-28.0
CTB,2015,5,-16,-16,44,7,18.0
CTA,2015,5,-3,8,6,-13,16.0
CT6,2015,5,-2,-1,-52,44,-32.0
CSV,2015,5,-19,-11,-97,143,349.0
CSM,2015,5,-143,23,-413,473,315.0
CSC,2015,5,-7,-13,-9,21,-2.0
CQT,2015,5,0,0,-118,108,82.0
CPC,2015,5,-3,-2,-8,13,10.0
COM,2015,5,-8,-5,-88,132,84.0
CNT,2015,5,0,15,-119,84,-99.0
CNG,2015,5,-123,-87,-82,162,71.0
CNC,2015,5,-4,-4,-57,53,38.0
CMX,2015,5,-35,-35,-6,45,-133.0
CMV,2015,5,-9,-8,73,-56,125.0
CMT,2015,5,-28,-26,38,-26,-20.0
CMS,2015,5,-6,-37,84,-41,91.0
CMN,2015,5,-7,-5,-14,40,26.0
CMI,2015,5,-105,-105,79,-20,-63.0
CMG,2015,5,-120,-343,175,232,129.0
CMF,2015,5,-17,-17,-12,29,41.0
CMD,2015,5,-2,-3,-44,70,
CMC,2015,5,-9,11,19,-30,-9.0
CLW,2015,5,-20,42,-17,-10,87.0
CLM,2015,5,-1,3,11,-32,49.0
CLL,2015,5,-92,-83,109,136,22.0
CLG,2015,5,-1,305,-314,82,-192.0
CLC,2015,5,-73,-73,-72,147,36.0
CKV,2015,5,0,-5,-19,-10,4.0
CKG,2015,5,-23,17,28,-51,119.0
CKD,2015,5,-12,34,-45,22,51.0
CJC,2015,5,-2,0,-103,120,3.0
CII,2015,5,-2079,-3041,3492,-260,-1455.0
CIG,2015,5,-1,-1,-31,30,-101.0
CID,2015,5,0,-5,0,1,0.0
CIA,2015,5,-1,0,-5,23,
CHS,2015,5,0,7,-85,20,52.0
CHP,2015,5,-106,-97,-276,508,328.0
CFV,2015,5,-1,48,-65,17,
CET,2015,5,-1,-1,26,-23,
CEO,2015,5,-691,-661,865,-200,-552.0
CDO,2015,5,0,5,0,-4,88.0
CDN,2015,5,-72,70,-60,91,264.0
CDG,2015,5,0,-1,-7,8,0.0
CDC,2015,5,0,-42,-8,10,27.0
CCT,2015,5,-2,-1,63,-46,
CCR,2015,5,-1,0,-3,3,23.0
CCP,2015,5,-2,-2,-2,7,0.0
CCM,2015,5,0,0,9,4,9.0
CCL,2015,5,0,0,-30,29,2.0
CCI,2015,5,-1,97,-22,32,35.0
CCA,2015,5,-33,-18,-6,26,
CC4,2015,5,-39,-39,-6,32,
CC1,2015,5,-552,-405,231,405,
CBI,2015,5,-525,-525,649,-82,
CAV,2015,5,-56,-53,-18,255,177.0
CAP,2015,5,-2,0,-17,20,71.0
CAN,2015,5,-11,-7,8,1,26.0
CAG,2015,5,-9,-7,-10,22,
CAD,2015,5,0,-13,-120,130,0.0
C92,2015,5,-21,-16,36,-25,-14.0
C69,2015,5,-6,-6,10,-4,
C4G,2015,5,-446,-392,397,0,
C47,2015,5,-490,-480,85,311,-462.0
C32,2015,5,-15,-37,-31,80,95.0
C21,2015,5,-21,41,-120,134,-12.0
BXH,2015,5,-1,-1,5,4,12.0
BWS,2015,5,-101,-92,-38,138,81.0
BWE,2015,5,-708,-734,220,562,
BVS,2015,5,-2,-1,29,17,113.0
BVH,2015,5,-108,-7205,3842,4193,1053.0
BVG,2015,5,-2,18,-20,13,7.0
BTW,2015,5,-37,1,-11,-1,-6.0
BTV,2015,5,0,117,-56,-439,480.0
BTU,2015,5,0,0,0,14,4.0
BTT,2015,5,-32,1,-3,21,9.0
BTS,2015,5,-71,-122,-438,479,217.0
BTP,2015,5,-41,31,-95,12,345.0
BTH,2015,5,0,-1,0,2,1.0
BTG,2015,5,0,0,-2,-4,0.0
BTB,2015,5,-1,1,-24,22,33.0
BT6,2015,5,-3,-5,-58,42,48.0
BST,2015,5,0,4,-2,1,2.0
BSQ,2015,5,-7,-6,-50,33,
BSP,2015,5,-2,-2,-97,183,-53.0
BSL,2015,5,-3,-2,-16,38,263.0
BSI,2015,5,-4,-4,543,-793,780.0
BSG,2015,5,-7,-5,-37,63,32.0
BSC,2015,5,-1,5,-2,2,-3.0
BSA,2015,5,-54,-53,-40,69,
BRS,2015,5,-1,-1,-4,11,7.0
BRC,2015,5,-10,-8,-21,9,31.0
BQB,2015,5,-3,-3,16,-6,
BPC,2015,5,0,0,10,-15,50.0
BNW,2015,5,-18,-18,1,18,
BMS,2015,5,0,0,-10,6,
BMP,2015,5,-146,-327,-111,565,437.0
BMN,2015,5,0,0,19,-19,29.0
BMJ,2015,5,-2,8,-5,4,18.0
BMI,2015,5,-14,93,-79,40,157.0
BMC,2015,5,0,0,-18,33,14.0
BLW,2015,5,-37,-33,21,12,
BLI,2015,5,-1,-80,77,57,15.0
BLF,2015,5,-17,11,-102,87,-14.0
BKC,2015,5,-47,-47,21,26,-14.0
BII,2015,5,-76,-74,232,-149,93.0
BID,2015,5,-1080,-889,-1697,6715,0.0
BIC,2015,5,-14,-1005,1005,99,165.0
BHT,2015,5,0,0,-9,8,-12.0
BHN,2015,5,-300,-875,-514,1368,1183.0
BHC,2015,5,-4,-3,3,-2,-5.0
BHA,2015,5,-25,-25,-81,90,
BFC,2015,5,-297,-305,102,218,72.0
BEL,2015,5,-1,0,7,-9,-5.0
BED,2015,5,0,1,-4,6,7.0
BDW,2015,5,-1,-1,-12,22,
BDT,2015,5,-32,1,-4,9,31.0
BDG,2015,5,-1,5,15,-23,67.0
BDB,2015,5,0,-2,0,2,0.0
BCP,2015,5,0,0,5,6,5.0
BCM,2015,5,-870,-740,2822,-2580,
BCG,2015,5,-35,-428,391,64,-13.0
BCE,2015,5,0,1,-86,117,-60.0
BCC,2015,5,-17,-7,-904,717,369.0
BBS,2015,5,-21,-20,9,0,-13.0
BBM,2015,5,-6,-6,-2,5,
BBC,2015,5,-3,-87,-19,152,91.0
BAX,2015,5,-23,-31,-21,24,
BAL,2015,5,0,0,-5,11,
B82,2015,5,-16,-15,13,-1,-16.0
AVF,2015,5,-2,12,-15,3,-361.0
AVC,2015,5,-17,-14,-267,228,
ATS,2015,5,0,0,0,0,6.0
ATG,2015,5,-16,-16,134,-119,117.0
ATB,2015,5,0,0,-11,12,
ATA,2015,5,0,48,-45,-3,-48.0
AST,2015,5,-1,-14,3,11,
ASP,2015,5,-2,76,-74,7,-13.0
ASM,2015,5,-291,-312,1128,-734,558.0
ASA,2015,5,0,9,-1,-5,9.0
ART,2015,5,0,118,0,-49,
ARM,2015,5,0,0,-8,0,19.0
APS,2015,5,0,30,0,55,12.0
APP,2015,5,0,0,-26,23,4.0
API,2015,5,-30,5,102,-64,37.0
APG,2015,5,0,1,0,4,48.0
APF,2015,5,-99,-135,-107,222,153.0
APC,2015,5,-4,-3,-17,16,64.0
ANV,2015,5,-67,-154,106,52,113.0
AMV,2015,5,0,0,-2,2,-1.0
AMP,2015,5,-11,-6,67,0,39.0
AME,2015,5,-1,-40,-54,93,-86.0
AMD,2015,5,-1,-1,-12,20,27.0
AMC,2015,5,-13,-13,-3,13,9.0
ALV,2015,5,-8,-15,-2,20,-5.0
ALT,2015,5,-3,-14,6,19,9.0
AGR,2015,5,-3,-3,-181,430,-483.0
AGP,2015,5,-17,-15,18,-5,-3.0
AGM,2015,5,-50,172,1,21,-6.0
AFX,2015,5,-21,4,-182,47,
ADS,2015,5,-10,80,-56,59,10.0
ADP,2015,5,-26,-24,-14,82,33.0
ADC,2015,5,-10,3,-2,14,-3.0
ACM,2015,5,-39,-163,141,22,7.0
ACL,2015,5,-51,-111,178,-50,129.0
ACE,2015,5,-5,-4,-16,24,27.0
ACC,2015,5,-10,-10,-16,42,57.0
ACB,2015,5,-261,131,-628,3046,0.0
ABT,2015,5,-4,118,-130,134,55.0
ABR,2015,5,-1,-18,21,-7,
ABI,2015,5,-18,-171,-44,119,64.0
ABC,2015,5,-12,37,-42,-3,86.0
ABB,2015,5,-35,476,0,-8234,0.0
AAV,2015,5,-16,-8,-1,16,
AAT,2015,5,-67,-66,106,-40,
AAM,2015,5,-1,-46,21,-3,17.0
AAA,2015,5,-290,-244,451,-73,27.0
XMD,2015,4,-1,1,0,4,10.0
XMC,2015,4,49,88,124,-208,726.0
WSS,2015,4,0,60,-9,-32,-37.0
WSB,2015,4,-1,7,-17,-2,423.0
WCS,2015,4,0,3,10,1,61.0
VXB,2015,4,0,0,-26,33,1.0
VTX,2015,4,-3,0,-20,69,7.0
VTV,2015,4,-79,-79,55,-116,2.0
VTS,2015,4,0,-2,0,6,-11.0
VTO,2015,4,-2,-2,-126,125,152.0
VTC,2015,4,-3,-3,-1,5,12.0
VTB,2015,4,0,4,-11,7,12.0
VSI,2015,4,-2,-12,-14,23,18.0
VSC,2015,4,30,128,-288,206,-202.0
VSA,2015,4,-23,-33,-2,32,17.0
VRG,2015,4,-29,-91,0,23,-3.0
VRC,2015,4,0,0,-9,1,-99.0
VQC,2015,4,-6,-6,-1,5,9.0
VPS,2015,4,-10,-4,-5,1,92.0
VPH,2015,4,0,0,-87,267,-167.0
VPD,2015,4,-85,-85,-44,151,-42.0
VPB,2015,4,-111,361,0,-257,0.0
VOS,2015,4,-3,-2,-88,116,74.0
VNT,2015,4,-2,-1,2,-5,180.0
VNS,2015,4,-69,-54,-105,119,79.0
VNM,2015,4,-199,-1775,105,1591,8403.0
VNL,2015,4,-2,29,0,15,48.0
VNH,2015,4,0,-6,0,6,-7.0
VNG,2015,4,-25,-37,78,-37,3.0
VNF,2015,4,0,25,-14,-36,113.0
VNE,2015,4,-19,-137,163,38,98.0
VND,2015,4,-17,26,1496,-1390,733.0
VNC,2015,4,-29,-26,13,18,-5.0
VNA,2015,4,0,0,-19,52,-40.0
VMS,2015,4,-2,-1,0,-8,34.0
VMD,2015,4,0,-5,36,-7,12.0
VMC,2015,4,-23,-42,-119,145,170.0
VLP,2015,4,-2,-2,2,-7,6.0
VLF,2015,4,3,31,-28,-7,-81.0
VLC,2015,4,-35,348,14,-112,57.0
VLA,2015,4,0,-3,0,2,2.0
VKC,2015,4,-13,-12,30,31,-30.0
VIX,2015,4,-1,-42,0,-30,304.0
VIT,2015,4,-66,-66,84,-17,-74.0
VIP,2015,4,-1,55,5,-110,168.0
VIG,2015,4,0,9,0,0,109.0
VIE,2015,4,0,0,0,-10,0.0
VID,2015,4,0,-26,0,26,-29.0
VIC,2015,4,-2612,-18209,5271,10679,-38210.0
VIB,2015,4,-74,-35,1,3943,0.0
VHL,2015,4,-67,-22,-83,84,138.0
VHG,2015,4,-12,-93,-338,328,285.0
VHC,2015,4,-42,696,-453,-26,429.0
VGT,2015,4,-946,-867,712,124,-813.0
VGS,2015,4,-5,45,-106,76,-192.0
VGP,2015,4,-1,11,-15,5,11.0
VGG,2015,4,-94,299,-16,-341,68.0
VGC,2015,4,-456,-421,-86,494,-206.0
VFR,2015,4,-1,-1,1,-13,27.0
VFG,2015,4,-2,112,-216,57,133.0
VE8,2015,4,0,0,0,2,3.0
VE4,2015,4,0,0,4,-4,2.0
VE3,2015,4,-1,-2,-1,3,2.0
VE2,2015,4,-2,-2,-3,5,4.0
VE1,2015,4,0,6,-1,-4,2.0
VDL,2015,4,1,7,-34,49,77.0
VCS,2015,4,-22,-22,-16,124,657.0
VCR,2015,4,-14,-14,-1,15,3.0
VCM,2015,4,1,3,0,6,0.0
VCI,2015,4,-4,-31,27,-2,
VCG,2015,4,-296,-647,-201,1402,120.0
VCF,2015,4,-10,645,-36,485,111.0
VCC,2015,4,-9,8,-145,111,49.0
VCB,2015,4,-899,-908,0,9069,0.0
VCA,2015,4,-3,-3,-47,91,-128.0
VC9,2015,4,-1,2,-43,79,72.0
VC7,2015,4,-11,-7,0,-3,-151.0
VC6,2015,4,-5,-5,-19,34,60.0
VC5,2015,4,0,3,-5,3,-110.0
VC3,2015,4,62,68,11,-19,16.0
VC2,2015,4,-1,-1,5,46,32.0
VC1,2015,4,-1,0,0,10,145.0
VBH,2015,4,0,0,0,0,-6.0
VBC,2015,4,0,0,-135,133,67.0
VAT,2015,4,0,-7,34,-9,2.0
V21,2015,4,0,0,-13,14,-5.0
V12,2015,4,0,1,-9,24,-7.0
UNI,2015,4,-2,-2,-3,14,5.0
UIC,2015,4,0,0,-192,200,37.0
UDJ,2015,4,0,0,0,5,16.0
UDC,2015,4,0,-6,-21,16,-41.0
TYA,2015,4,-9,-6,3,-9,95.0
TXM,2015,4,-1,-1,0,-23,19.0
TVS,2015,4,-6,-13,39,-73,112.0
TVN,2015,4,-20,-989,343,1093,-446.0
TVD,2015,4,-282,-281,32,99,-233.0
TVC,2015,4,-74,-5,57,-45,10.0
TVB,2015,4,0,-6,35,-12,-16.0
TV4,2015,4,0,1,-1,-4,13.0
TV3,2015,4,4,10,0,-8,47.0
TV2,2015,4,-2,50,10,32,180.0
TV1,2015,4,-11,-6,-54,68,109.0
TTZ,2015,4,-2,-2,0,2,2.0
TTF,2015,4,-75,-72,-231,64,691.0
TTC,2015,4,-6,-6,-1,30,-8.0
TTB,2015,4,-8,6,-13,46,-20.0
TST,2015,4,1,1,2,-1,29.0
TSC,2015,4,-2,-224,-13,434,260.0
TSB,2015,4,-2,-2,-12,13,-4.0
TS4,2015,4,-1,-14,16,-1,120.0
TRC,2015,4,-55,-32,0,32,-215.0
TRA,2015,4,-5,-3,0,59,191.0
TPH,2015,4,0,1,0,-4,1.0
TPC,2015,4,5,47,-46,38,-35.0
TNT,2015,4,0,0,0,0,5.0
TNG,2015,4,-51,-50,75,25,-15.0
TNC,2015,4,-5,11,0,27,-12.0
TNA,2015,4,2,34,-26,-1,84.0
TMX,2015,4,0,0,0,23,46.0
TMT,2015,4,-35,-30,618,-588,120.0
TMS,2015,4,-151,-135,53,47,-12.0
TMP,2015,4,113,-119,18,-41,69.0
TMG,2015,4,-18,-18,18,-12,63.0
TMC,2015,4,-4,-4,-12,21,-4.0
TLH,2015,4,-48,-48,-262,316,-378.0
TLG,2015,4,-7,-2,-12,33,253.0
TKC,2015,4,-1,6,-21,21,10.0
TJC,2015,4,-1,0,0,-1,-55.0
TIX,2015,4,-20,19,-36,43,90.0
TIS,2015,4,-4,148,91,-182,1241.0
TIP,2015,4,-1,-68,-1,28,70.0
TIG,2015,4,100,28,-37,45,206.0
TIE,2015,4,-3,-43,18,29,-6.0
THT,2015,4,-42,-41,-49,154,-200.0
THS,2015,4,0,0,0,-2,10.0
THG,2015,4,-12,-11,54,-8,201.0
THB,2015,4,0,7,0,-24,86.0
TH1,2015,4,0,4,-45,24,-140.0
TET,2015,4,0,0,0,6,13.0
TEG,2015,4,0,2,-9,7,62.0
TDW,2015,4,-13,6,26,-17,42.0
TDS,2015,4,-4,-4,-84,115,40.0
TDN,2015,4,-16,-16,-20,35,155.0
TDH,2015,4,-5,-307,247,299,60.0
TDC,2015,4,-2,-2,518,-1000,1377.0
TCR,2015,4,-7,-7,-35,22,164.0
TCO,2015,4,-6,-5,-9,38,6.0
TCM,2015,4,7,11,122,-150,201.0
TCH,2015,4,154,37,-32,-239,747.0
TCB,2015,4,-46,23,0,-5688,0.0
TC6,2015,4,-165,-165,113,50,-95.0
TBX,2015,4,0,0,5,-4,1.0
TBC,2015,4,-10,-83,-63,37,71.0
TAG,2015,4,-19,-14,151,-113,-10.0
TA9,2015,4,-17,-16,-168,129,-48.0
SZL,2015,4,-66,-15,-1,79,-131.0
SZC,2015,4,-28,-28,15,35,-120.0
SWC,2015,4,0,2,0,-55,66.0
SVT,2015,4,0,0,-2,2,-20.0
SVN,2015,4,2,5,-3,-2,-6.0
SVI,2015,4,-36,-35,23,15,58.0
SVC,2015,4,-11,53,108,-172,-25.0
STT,2015,4,0,15,0,-13,-18.0
STP,2015,4,0,0,2,10,25.0
STK,2015,4,-15,-36,16,24,-78.0
STG,2015,4,0,-471,244,25,39.0
STC,2015,4,-3,8,0,-10,17.0
STB,2015,4,-270,-259,0,-8896,0.0
ST8,2015,4,0,20,-3,29,44.0
SSM,2015,4,0,10,-2,14,12.0
SSI,2015,4,-1,-373,1477,-1073,2517.0
SSC,2015,4,-1,-1,-47,34,118.0
SRF,2015,4,-4,77,84,20,50.0
SRC,2015,4,-4,-3,-27,41,108.0
SRA,2015,4,0,0,0,0,-1.0
SQC,2015,4,0,4,-8,8,-146.0
SPP,2015,4,0,-13,-3,18,9.0
SPM,2015,4,0,2,-16,8,9.0
SPI,2015,4,0,16,-8,-7,6.0
SNZ,2015,4,-308,-41,105,511,
SMT,2015,4,-1,-1,11,-4,8.0
SMN,2015,4,0,16,0,-3,7.0
SMC,2015,4,-106,-567,432,180,-1494.0
SMB,2015,4,0,0,-20,19,163.0
SMA,2015,4,0,0,-29,28,0.0
SLS,2015,4,11,5,-16,-62,66.0
SKG,2015,4,-11,-111,16,42,144.0
SJE,2015,4,1,75,85,-31,-34.0
SJD,2015,4,12,-37,3,20,263.0
SJC,2015,4,0,0,36,-14,2.0
SJ1,2015,4,30,30,150,-153,13.0
SII,2015,4,-863,-552,159,603,-1322.0
SIC,2015,4,0,6,-4,0,30.0
SHS,2015,4,0,53,271,-862,1710.0
SHP,2015,4,-3,-2,-23,167,525.0
SHN,2015,4,0,-248,-8,260,328.0
SHI,2015,4,-25,-25,86,-152,200.0
SHB,2015,4,-45,-13,-1,7845,0.0
SHA,2015,4,-34,-63,67,31,54.0
SGT,2015,4,-1,-1,35,-33,155.0
SGS,2015,4,-2,-18,-1,12,21.0
SGP,2015,4,-42,-174,-34,145,-55.0
SGO,2015,4,0,0,0,10,15.0
SGN,2015,4,-23,-43,-14,54,310.0
SGH,2015,4,0,0,-3,3,5.0
SGC,2015,4,-1,-1,14,2,22.0
SGB,2015,4,5,6,0,215,0.0
SFN,2015,4,-2,-2,3,7,6.0
SFI,2015,4,-4,-3,-2,-5,55.0
SFG,2015,4,-9,-9,26,1,510.0
SFC,2015,4,-2,5,-6,-22,21.0
SED,2015,4,-2,-1,-12,8,28.0
SEB,2015,4,-3,-3,9,-1,102.0
SDY,2015,4,0,0,1,2,-21.0
SDU,2015,4,0,0,14,24,84.0
SDT,2015,4,-2,-3,21,44,463.0
SDP,2015,4,0,3,436,-460,2.0
SDN,2015,4,-1,-1,-3,5,2.0
SDG,2015,4,0,7,-15,13,-8.0
SDD,2015,4,19,18,-48,27,-19.0
SDC,2015,4,0,0,-1,-5,24.0
SDA,2015,4,-5,-3,121,-9,-19.0
SD9,2015,4,0,-3,-36,48,112.0
SD7,2015,4,-23,-23,-24,24,-27.0
SD6,2015,4,0,0,13,-1,220.0
SD5,2015,4,-70,-70,52,15,36.0
SD4,2015,4,0,0,-12,44,30.0
SD2,2015,4,-4,-4,34,20,25.0
SCR,2015,4,0,76,1,-15,-391.0
SCL,2015,4,1,1,-13,14,2.0
SCJ,2015,4,-7,9,-7,-8,20.0
SCD,2015,4,-1,-40,-4,48,15.0
SC5,2015,4,0,1,50,181,-68.0
SBT,2015,4,-212,-272,626,-1,478.0
SBA,2015,4,0,0,-31,28,87.0
SAV,2015,4,-29,-27,18,21,-5.0
SAP,2015,4,1,-2,1,1,-3.0
SAM,2015,4,-56,-49,80,21,91.0
SAF,2015,4,-2,-7,0,3,23.0
SAB,2015,4,-46,58,766,-567,
S99,2015,4,-10,-78,80,20,28.0
S74,2015,4,0,3,-14,13,13.0
S55,2015,4,-43,-27,63,24,-111.0
S4A,2015,4,0,26,-67,46,22.0
S12,2015,4,0,1,-1,0,-100.0
ROS,2015,4,-53,-1328,1244,108,301.0
REE,2015,4,-107,-54,-94,211,398.0
RDP,2015,4,-27,-26,-38,67,-15.0
RCL,2015,4,0,16,-4,-10,18.0
RAL,2015,4,-11,0,-186,92,-164.0
QTC,2015,4,-14,-13,-1,0,-27.0
QST,2015,4,-1,-1,-8,9,1.0
QHD,2015,4,-10,-20,-6,27,21.0
QCG,2015,4,-49,-230,-88,322,-55.0
PXS,2015,4,-16,-15,6,82,350.0
PXL,2015,4,0,18,0,-18,27.0
PXI,2015,4,-6,-6,-24,8,538.0
PXC,2015,4,0,0,-2,5,3.0
PVX,2015,4,-36,130,-69,261,1694.0
PVV,2015,4,-26,-21,-5,35,60.0
PVT,2015,4,0,254,-298,185,535.0
PVS,2015,4,-142,-472,-32,71,2144.0
PVP,2015,4,152,152,-192,-54,94.0
PVM,2015,4,-2,14,-34,-10,56.0
PVI,2015,4,-12,-66,-257,172,553.0
PVG,2015,4,0,-109,36,5,-151.0
PVE,2015,4,-45,-45,35,27,128.0
PVD,2015,4,-139,-378,-149,805,-267.0
PVC,2015,4,-9,0,-150,128,264.0
PVB,2015,4,0,0,-88,84,336.0
PV2,2015,4,0,-13,0,13,1.0
PTV,2015,4,0,32,-4,-7,
PTS,2015,4,7,5,-2,11,13.0
PTL,2015,4,0,16,-44,39,3.0
PTI,2015,4,-26,-187,-17,231,169.0
PTH,2015,4,0,0,18,-18,7.0
PTD,2015,4,-1,-1,5,0,1.0
PTC,2015,4,-2,-37,123,-55,-48.0
PTB,2015,4,-45,-22,-25,96,83.0
PSW,2015,4,0,2,-14,73,-51.0
PSI,2015,4,0,2,0,415,-451.0
PSE,2015,4,-1,-1,-10,41,-27.0
PSD,2015,4,0,13,-651,652,-65.0
PSC,2015,4,-15,-15,5,9,-24.0
PSB,2015,4,-5,-37,0,44,45.0
PRC,2015,4,0,0,1,-2,-8.0
PPS,2015,4,0,0,-33,302,-132.0
PPP,2015,4,0,-7,-3,8,12.0
PPI,2015,4,-4,-4,-1,7,298.0
PPC,2015,4,-26,-1063,-7,1276,-396.0
POT,2015,4,-57,-59,39,76,28.0
POM,2015,4,0,61,-563,364,-1236.0
PNJ,2015,4,-22,4,-262,263,530.0
PNC,2015,4,-20,-17,-3,20,-21.0
PMS,2015,4,-1,0,33,8,12.0
PMP,2015,4,0,0,-11,13,26.0
PMC,2015,4,-4,-2,0,26,72.0
PMB,2015,4,0,1,0,-21,25.0
PLX,2015,4,-696,-246,315,-128,
PLC,2015,4,-53,-42,815,-506,931.0
PLA,2015,4,0,-18,0,18,
PJT,2015,4,2,2,-6,-4,37.0
PIV,2015,4,0,0,0,2,4.0
PIT,2015,4,-2,-1,-25,108,129.0
PHS,2015,4,1,16,199,-199,253.0
PHR,2015,4,-10,-436,-3,519,91.0
PHP,2015,4,-41,-140,-123,234,453.0
PGS,2015,4,-136,-129,-91,190,360.0
PGI,2015,4,-8,-19,-1,43,52.0
PGD,2015,4,33,37,26,-227,651.0
PGC,2015,4,-42,-132,50,32,-139.0
PFL,2015,4,0,13,0,-13,-37.0
PET,2015,4,-97,-70,-473,377,-127.0
PEN,2015,4,-2,-2,2,16,23.0
PDR,2015,4,79,179,-59,-254,358.0
PDN,2015,4,-69,-68,60,22,-142.0
PDC,2015,4,0,0,0,6,-10.0
PDB,2015,4,0,0,4,17,28.0
PCT,2015,4,-4,25,0,-38,71.0
PCG,2015,4,0,-22,0,13,3.0
PCE,2015,4,0,-9,-6,-5,-39.0
PC1,2015,4,-167,-132,129,390,-157.0
PBP,2015,4,0,0,-8,13,22.0
PAN,2015,4,-23,-270,-34,319,411.0
PAC,2015,4,-32,8,-139,141,138.0
ORS,2015,4,0,0,0,-11,-13.0
OPC,2015,4,-19,-65,37,-8,88.0
ONE,2015,4,0,0,55,-43,187.0
OGC,2015,4,-6,292,-72,-227,2772.0
OCH,2015,4,-187,-223,-27,226,397.0
NVT,2015,4,-24,-9,-5,15,-100.0
NVL,2015,4,95,579,3773,-5340,3004.0
NVB,2015,4,2,-28,0,5880,0.0
NTT,2015,4,-8,-6,81,-78,38.0
NTP,2015,4,-90,-89,200,-58,242.0
NTL,2015,4,0,1,0,-54,187.0
