lmao,ticker,exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType
1497,VGS,HNX,Ống thép Việt Đức,159.0,1757,Tài nguyên Cơ bản,Basic Resources,2007.0,472.0,2268.0,0.004,http://www.vgpipe.com.vn,2.7,0.156,-0.34,-0.441,48.4,48.4,CT
1498,VGT,UPCOM,VINATEX,226.0,3763,Hàng cá nhân & Gia dụng,Personal & Household Goods,2010.0,28553.0,29201.0,0.131,http://vinatex.com.vn,2.8,0.067,-0.304,-0.316,500.0,500.0,CT
1499,VGV,UPCOM,Tư vấn Xây dựng Việt Nam,336.0,8633,Bất động sản,Real Estate,2010.0,3556.0,409.0,0.0,http://www.vncc.vn,2.7,-0.071,-0.112,-0.16,35.8,35.8,CT
1500,VHC,HOSE,Thủy sản Vĩnh Hoàn,217.0,3573,Thực phẩm và đồ uống,Food & Beverage,2007.0,3500.0,2487.0,0.303,https://vinhhoan.com,3.0,-0.116,-0.015,0.463,183.4,183.4,CT
1501,VHD,UPCOM,PT Nhà và Đô thị Vinaconex,336.0,8633,Bất động sản,Real Estate,2007.0,50.0,0.0,0.0,http://vinahud.com.vn,2.3,0.032,-0.286,-0.13,38.0,38.0,CT
1502,VHE,HNX,Dược liệu và Thực phẩm VN,238.0,4577,Y tế,Health Care,2016.0,50.0,902.0,0.0,http://www.vinaherbfoods.com,,-0.016,-0.263,-0.402,33.1,33.1,CT
1503,VHF,UPCOM,Chế biến lương thực Vĩnh Hà,218.0,3577,Thực phẩm và đồ uống,Food & Beverage,1993.0,105.0,179.0,0.0,http://www.vinhha.com.vn,2.8,-0.016,0.657,0.573,21.5,21.5,CT
1504,VHG,UPCOM,Công ty Cổ phần Đầu tư và Phát triển Việt Trung Nam,185.0,2727,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2003.0,2.0,3879.0,0.003,http://viettrungnam.com.vn,2.5,-0.141,-0.362,-0.42,150.0,150.0,CT
1505,VHH,UPCOM,Kinh doanh nhà Thành Đạt,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2004.0,75.0,0.0,0.0,http://www.thanhdathouse.com.vn,,-0.016,0.078,0.571,7.5,7.5,CT
1506,VHL,HNX,Viglacera Hạ Long,180.0,2353,Xây dựng và Vật liệu,Construction & Materials,2006.0,2116.0,470.0,0.025,http://www.viglacerahalong.vn,2.3,-0.073,-0.131,-0.044,25.0,25.0,CT
1507,VHM,HOSE,Vinhomes,336.0,8633,Bất động sản,Real Estate,2008.0,7701.0,43710.0,0.233,https://vinhomes.vn/vi,3.0,0.072,0.048,-0.065,4354.4,4354.4,CT
1508,VIB,HOSE,VIBBank,289.0,8355,Ngân hàng,Banks,1996.0,5372.0,1316.0,0.205,http://www.vib.com.vn,2.9,0.036,0.003,-0.009,2107.7,2107.7,NH
1509,VIC,HOSE,VinGroup,336.0,8633,Bất động sản,Real Estate,2002.0,65325.0,32650.0,0.121,http://www.vingroup.net,2.3,0.193,0.25,0.024,3813.9,3813.9,CT
1510,VID,HOSE,Viễn Đông,156.0,1737,Tài nguyên Cơ bản,Basic Resources,1974.0,32.0,3501.0,0.005,http://www.dautuviendong.vn,2.9,-0.149,-0.093,-0.11,40.8,40.8,CT
1511,VIE,UPCOM,CN Viễn thông VI TE CO,314.0,9578,Công nghệ Thông tin,Technology,1991.0,23.0,0.0,0.006,http://www.viteco.vn,,-0.116,-0.022,0.255,2.1,2.1,CT
1512,VIF,HNX,Lâm nghiệp Việt Nam,155.0,1733,Tài nguyên Cơ bản,Basic Resources,2010.0,754.0,879.0,0.0,http://www.vinafor.com.vn,2.7,-0.123,-0.197,-0.08,350.0,350.0,CT
1513,VIG,HNX,CK TM và CN Việt Nam,300.0,8777,Dịch vụ tài chính,Financial Services,2008.0,37.0,0.0,0.006,http://www.vics.vn,2.2,0.068,-0.157,-0.372,34.1,34.1,CK
1514,VIH,UPCOM,Viglacera Hà Nội,180.0,2353,Xây dựng và Vật liệu,Construction & Materials,2008.0,468.0,378.0,0.0,http://www.viglacerahanoi.com.vn,,-0.016,0.078,0.621,5.6,5.6,CT
1515,VIM,UPCOM,Khoáng sản Viglacera,166.0,1775,Tài nguyên Cơ bản,Basic Resources,2008.0,66.0,152.0,0.004,http://khoangsanviglacera.com.vn/,,-0.288,-0.179,0.128,1.3,1.3,CT
1516,VIN,UPCOM,Kho vận ngoại thương VN,193.0,2777,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1975.0,203.0,285.0,0.002,http://www.vinatrans.com,3.0,-0.016,0.028,0.333,25.5,25.5,CT
1517,VIP,HOSE,Vận tải Xăng dầu VIPCO,191.0,2773,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,491.0,8827.0,0.023,http://www.vipco.com.vn,2.6,0.042,0.075,-0.125,68.5,68.5,CT
1518,VIR,UPCOM,Du lịch Vũng Tàu,259.0,5753,Du lịch và Giải trí,Travel & Leisure,2005.0,101.0,0.0,0.0,http://www.intourcoresort.com.vn,,-0.141,-0.047,0.088,8.2,8.2,CT
1519,VIT,HNX,Viglacera Tiên Sơn,180.0,2353,Xây dựng và Vật liệu,Construction & Materials,2001.0,695.0,685.0,0.003,http://www.viglaceratienson.com,2.4,-0.102,-0.068,0.361,50.0,50.0,CT
1520,VIW,UPCOM,Đầu tư nước và môi trường VN - Viwaseen,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2013.0,316.0,221.0,0.0,http://www.viwaseen.com.vn,2.3,-0.016,-0.071,0.12,58.0,58.0,CT
1521,VIX,HOSE,Chứng khoán VIX,300.0,8777,Dịch vụ tài chính,Financial Services,2007.0,50.0,1703.0,0.045,https://www.vixs.vn,3.2,0.045,-0.142,-0.346,582.1,582.1,CK
1522,VJC,HOSE,Vietjet Air,257.0,5751,Du lịch và Giải trí,Travel & Leisure,2007.0,5842.0,5333.0,0.165,http://www.vietjetair.com,2.1,-0.007,0.016,0.142,541.6,541.6,CT
1523,VKC,HNX,VKC Holdings,213.0,3357,Ô tô và phụ tùng,Automobiles & Parts,1993.0,77.0,128.0,0.035,https://vkcholdings.vn,,-0.192,-0.285,-0.552,19.3,20.0,CT
1524,VKP,UPCOM,Nhựa Tân Hóa,150.0,1353,Hóa chất,Chemicals,2000.0,350.0,0.0,0.0,http://www.tanhoaplastic.vn,,-0.016,0.078,0.343,8.0,8.0,CT
1525,VLA,HNX,PT Công nghệ Văn Lang,310.0,9537,Công nghệ Thông tin,Technology,2007.0,21.0,69.0,0.0,http://www.vla.vn,,-0.023,-0.017,4.173,2.0,2.0,CT
1526,VLB,UPCOM,VLXD Biên Hòa,180.0,2353,Xây dựng và Vật liệu,Construction & Materials,2005.0,675.0,1005.0,0.0,http://www.bbcc.com.vn,3.0,0.258,0.244,0.217,46.8,47.0,CT
1527,VLC,UPCOM,Chăn nuôi Việt Nam,217.0,3573,Thực phẩm và đồ uống,Food & Beverage,2014.0,70.0,254.0,0.002,http://www.vilico.vn,2.9,-0.141,-0.086,-0.27,172.3,172.3,CT
1528,VLF,UPCOM,Lương thực Vĩnh Long,218.0,3577,Thực phẩm và đồ uống,Food & Beverage,1993.0,22.0,333.0,0.006,http://www.vinhlongfood.com.vn,,-0.099,-0.136,-0.401,12.0,12.0,CT
1529,VLG,UPCOM,VIMC Logistics,194.0,2779,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,123.0,0.0,0.027,http://www.vimclogistics.com.vn,,-0.066,-0.13,-0.369,14.2,14.2,CT
1530,VLP,UPCOM,Công trình Công cộng Vĩnh Long,199.0,2799,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,258.0,205.0,0.0,http://www.vipuco.vn,,-0.016,0.078,0.343,3.5,3.5,CT
1531,VLW,UPCOM,Cấp nước Vĩnh Long,277.0,7577,"Điện, nước & xăng dầu khí đốt",Utilities,2008.0,243.0,301.0,0.002,http://www.capnuocvl.com.vn,3.4,-0.039,-0.03,0.288,28.9,28.9,CT
