,result
32858,0
32859,0
32860,0
32861,-13
32862,-1
32863,0
32864,0
32865,-457
32866,-1
32867,271
32868,80
32869,-232
32870,-36
32871,-1
32872,-11
32873,0
32874,21
32875,0
32876,0
32877,0
32878,0
32879,-2
32880,-13
32881,23
32882,26
32883,0
32884,-67
32885,0
32886,2950
32887,13
32888,-1
32889,4
32890,0
32891,0
32892,0
32893,0
32894,0
32895,0
32896,0
32897,-163
32898,68
32899,0
32900,-7
32901,-1
32902,0
32903,0
32904,-93
32905,0
32906,0
32907,987
32908,3
32909,0
32910,0
32911,-814
32912,0
32913,-1
32914,-1
32915,319
32916,4
32917,-21
32918,0
32919,2
32920,-2
32921,0
32922,0
32923,-12
32924,-14
32925,-40
32926,0
32927,0
32928,0
32929,62
32930,0
32931,6
32932,-109
32933,-2
32934,11
32935,0
32936,0
32937,0
32938,-12
32939,0
32940,-50
32941,0
32942,-6
32943,0
32944,0
32945,-2
32946,-16
32947,-1
32948,13
32949,512
32950,-1
32951,-6
32952,0
32953,153
32954,147
32955,50
32956,-54
32957,-13
32958,-19
32959,2
32960,-14
32961,0
32962,0
32963,0
32964,-14
32965,0
32966,-9
32967,0
32968,0
32969,-15
32970,0
32971,-1
32972,-2
32973,0
32974,3
32975,4
32976,2
32977,0
32978,0
32979,-2
32980,0
32981,-53
32982,-609
32983,-25
32984,-4
32985,-5
32986,-5
32987,0
32988,7
32989,46
32990,-2
32991,0
32992,-1
32993,0
32994,88
32995,-516
32996,0
32997,-71
32998,-81
32999,-7
33000,189
33001,-1
33002,-13
33003,1
33004,1
33005,47
33006,0
33007,-6
33008,30
33009,1
33010,1
33011,35
33012,0
33013,74
33014,-2
33015,0
33016,4
33017,-23
33018,0
33019,-2
33020,180
33021,-2
33022,0
33023,0
33024,-10
33025,3323
33026,3
33027,0
33028,1345
33029,-2
33030,183
33031,-248
33032,-4
33033,-4
33034,263
33035,-56
33036,-2
33037,40
33038,-18
33039,37
33040,-12
33041,-2
33042,0
33043,0
33044,0
33045,0
33046,10
33047,-2
33048,-14
33049,0
33050,-4
33051,-61
33052,-14
33053,-1
33054,-181
33055,-539
33056,-1
33057,-25
33058,0
33059,0
33060,-3
33061,0
33062,23
33063,-2
33064,-1
33065,0
33066,0
33067,0
33068,11
33069,0
33070,-1
33071,0
33072,16
33073,0
33074,-3
33075,-1
33076,1
33077,-3
33078,-1
33079,0
33080,190
33081,-1
33082,-1
33083,0
33084,0
33085,231
33086,1
33087,0
33088,39
33089,0
33090,-80
33091,-1
33092,-6
33093,0
33094,-70
33095,0
33096,37
33097,-2
33098,-4
33099,8
33100,-2
33101,3
33102,1
33103,-15
33104,8
33105,7
33106,0
33107,-43
33108,7
33109,39
33110,258
33111,-73
33112,0
33113,-1
33114,0
33115,0
33116,-1
33117,-4
33118,5
33119,0
33120,5
33121,0
33122,-56
33123,-17
33124,31
33125,6
33126,-1
33127,0
33128,-1
33129,3
33130,27
33131,-6
33132,-19
33133,0
33134,25
33135,-5
33136,20
33137,-3
33138,554
33139,-56
33140,3
33141,11
33142,-1
33143,-1
33144,21
33145,-8
33146,141
33147,1
33148,0
33149,0
33150,0
33151,31
33152,0
33153,2
33154,30
33155,38
33156,-1
33157,170
33158,-30
33159,0
33160,0
33161,49
33162,0
33163,30
33164,0
33165,-1
33166,0
33167,267
33168,-1
33169,-63
33170,-3
33171,0
33172,688
33173,-1
33174,0
33175,13
33176,-1
33177,-2
33178,0
33179,3
33180,0
33181,-25
33182,0
33183,276
33184,0
33185,1
33186,251
33187,0
33188,0
33189,16
33190,53
33191,5
33192,-217
33193,19
33194,0
33195,1
33196,-5
33197,-102
33198,0
33199,-1
33200,23
33201,-83
33202,-237
33203,8
33204,20
33205,-53
33206,1
33207,70
33208,0
33209,49
33210,0
33211,-1
33212,0
33213,0
33214,0
33215,-5
33216,0
33217,-5
33218,65
33219,0
33220,12
33221,0
33222,-3
33223,6
33224,0
33225,0
33226,0
33227,0
33228,6
33229,0
33230,0
33231,-4
33232,0
33233,4
33234,0
33235,0
33236,-2
33237,32
33238,10
33239,0
33240,26
33241,3
33242,-21
33243,-1
33244,574
33245,0
33246,0
33247,0
33248,-60
33249,0
33250,231
33251,15
33252,1116
33253,53
33254,-3
33255,11
33256,6
33257,-385
33258,-1
33259,0
33260,59
33261,0
33262,0
33263,-3
33264,-1
33265,0
33266,0
33267,0
33268,-372
33269,-14
33270,-11
33271,71
33272,-55
33273,-1
33274,-1
33275,0
33276,-17
33277,-1
33278,0
33279,-2
33280,-3
33281,3
33282,-84
33283,2
33284,-383
33285,-8
33286,0
33287,-29
33288,-64
33289,-845
33290,0
33291,-130
33292,6
33293,-7
33294,0
33295,-6
33296,39
33297,-3
33298,-2
33299,70
33300,0
33301,0
33302,-6
33303,-1
33304,-2
33305,0
33306,-1
33307,0
33308,-1
33309,-8
33310,0
33311,-57
33312,2
33313,0
33314,0
33315,-5
33316,-4
33317,-60
33318,0
33319,370
33320,-2
33321,44
33322,0
33323,-66
33324,-1
33325,-1
33326,5
33327,0
33328,-49
33329,-1
33330,19
33331,4
33332,-8
33333,-6
33334,20
33335,0
33336,0
33337,-3
33338,0
33339,-52
33340,-156
33341,-1
33342,17
33343,0
33344,-197
33345,111
33346,-4
33347,-4
33348,0
33349,0
33350,-29
33351,-11
33352,0
33353,-3
33354,0
33355,-4
33356,-9
33357,0
33358,-15
33359,-21
33360,0
33361,-8
33362,0
33363,147
33364,0
33365,-1
33366,0
33367,13
33368,10
33369,-2
33370,-9
33371,1411
33372,0
33373,-1
33374,0
33375,-1
33376,120
33377,0
33378,-15
33379,-1
33380,-22
33381,21
33382,-1
33383,0
33384,-58
33385,5
33386,-26
33387,0
33388,70
33389,-1
33390,0
33391,0
33392,-29
33393,-1
33394,-3
33395,40
33396,140
33397,2
33398,-1
33399,20
33400,0
33401,0
33402,0
33403,29
33404,0
33405,-4
33406,12
33407,6
33408,-3
33409,-1
33410,-153
33411,0
33412,5
33413,0
33414,316
33415,417
33416,-75
33417,11
33418,7
33419,-6
33420,0
33421,-39
33422,0
33423,0
33424,1
33425,-3
33426,8
33427,0
33428,-1
33429,-55
33430,0
33431,0
33432,0
33433,-8
33434,0
33435,2
33436,-20
33437,-1
33438,-77
33439,0
33440,-8
33441,0
33442,0
33443,1
33444,18
33445,14
33446,0
33447,0
33448,-2
33449,8
33450,-1
33451,7
33452,34
33453,-45
33454,0
33455,0
33456,0
33457,0
33458,-54
33459,0
33460,1
33461,4
33462,5
33463,0
33464,0
33465,-1
33466,0
33467,-15
33468,0
33469,0
33470,-5
33471,0
33472,-1
33473,19
33474,0
33475,-1
33476,-16
33477,15
33478,-3
33479,-60
33480,-27
33481,39
33482,1
33483,-1
33484,-4
33485,0
33486,-1
33487,46
33488,0
33489,-1
33490,-7
33491,-5
33492,-95
33493,-6
33494,0
33495,21
33496,0
33497,-18
33498,-1
33499,-1477
33500,-52
33501,-1
33502,-3
33503,0
33504,-1
33505,0
33506,-2
33507,0
33508,-1
33509,-39
33510,0
33511,-49
33512,0
33513,0
33514,0
33515,2
33516,0
33517,13
33518,2
33519,108
33520,0
33521,-1
33522,-2
33523,0
33524,341
33525,-100
33526,-200
33527,0
33528,-3
33529,25
33530,-1
33531,-1
33532,24
33533,0
33534,0
33535,-35
33536,8
33537,-1
33538,20
33539,-9
33540,-6
33541,-2
33542,18
33543,0
33544,-316
33545,0
33546,0
33547,0
33548,0
33549,-91
33550,-105
33551,-8
33552,0
33553,-9
33554,28
33555,0
33556,8
33557,15
33558,0
33559,0
33560,0
33561,-1
33562,0
33563,0
33564,0
33565,15
33566,-1
33567,-8
33568,40
33569,39
33570,0
33571,0
33572,61
33573,-1
33574,-39
33575,1
33576,0
33577,0
33578,0
33579,-2
33580,0
33581,-446
33582,-17
33583,-1
33584,0
33585,-14
33586,-27
33587,42
33588,-2
33589,667
33590,9
33591,0
33592,44
33593,78
33594,-45
33595,0
33596,-1
33597,71
33598,-2
33599,-6
33600,0
33601,0
33602,-209
33603,-242
33604,1
33605,-1200
33606,1
33607,3
33608,0
33609,-3
33610,-131
33611,-2
33612,389
33613,106
33614,-3
33615,-2
33616,15
33617,4
33618,-16
33619,0
33620,-1
33621,46
33622,23
33623,-1
33624,-32
33625,1
33626,2
33627,-1
33628,0
33629,91
33630,-6
33631,80
33632,0
33633,13
33634,44
33635,0
33636,0
33637,-15
33638,32
33639,0
33640,0
33641,258
33642,-3
33643,21
33644,13
33645,-92
33646,-77
33647,0
33648,0
33649,-135
33650,0
33651,1
33652,-1
33653,0
33654,42
33655,0
33656,0
33657,-6
33658,0
33659,4
33660,-2
33661,0
33662,0
33663,-96
33664,-1
33665,-22
33666,0
33667,29
33668,0
33669,0
33670,0
33671,0
33672,2
33673,-126
33674,-3
33675,0
33676,0
33677,4
33678,59
33679,56
33680,-34
33681,-1
33682,1
33683,0
33684,23
33685,-28
33686,-10
33687,0
33688,1
33689,0
33690,-88
33691,1
33692,0
33693,0
33694,0
33695,-4
33696,-1
33697,317
33698,0
33699,3
33700,0
33701,0
33702,-5
33703,-3
33704,-28
33705,0
33706,-3
33707,0
33708,-1
33709,0
33710,18
33711,-6
33712,-15
33713,-1
33714,-2
33715,-33
33716,-1
33717,0
33718,-8
33719,0
33720,0
33721,-2
33722,0
33723,0
33724,0
33725,-2
33726,8
33727,-1
33728,0
33729,-105
33730,34
33731,-1
33732,90
33733,0
33734,3
33735,19
33736,0
33737,-12
33738,0
33739,22
33740,24
33741,2
33742,0
33743,-5
33744,3
33745,-1
33746,-18
33747,0
33748,40
33749,0
33750,1876
33751,0
33752,18
33753,-58
33754,65
33755,0
33756,0
33757,0
33758,0
33759,-1
33760,0
33761,0
33762,-155
33763,0
33764,30
33765,0
33766,-26
33767,0
33768,0
33769,-1
33770,689
33771,0
33772,-113
33773,-2
33774,0
33775,0
33776,-85
33777,0
33778,538
33779,0
33780,-1
33781,0
33782,0
33783,57
33784,0
33785,2
33786,0
33787,-2
33788,0
33789,0
33790,0
33791,47
33792,-3
33793,0
33794,0
33795,0
33796,0
33797,0
33798,-60
33799,0
33800,-7
33801,-11
33802,0
33803,15
33804,0
33805,-8
33806,0
33807,0
33808,10
33809,118
33810,0
33811,-3
33812,0
33813,78
33814,0
33815,2
33816,0
33817,-46
33818,0
33819,-1
33820,-4
33821,50
33822,32
33823,-73
33824,-10
33825,-12
33826,36
33827,-1
33828,9
33829,-44
33830,7
33831,0
33832,0
33833,0
33834,15
33835,15
33836,0
33837,0
33838,0
33839,5
33840,3
33841,-9
33842,0
33843,-1
33844,0
33845,-21
33846,975
33847,0
33848,-42
33849,-16
33850,10
33851,0
33852,4
33853,1
33854,0
33855,-1
33856,142
33857,0
33858,-37
33859,-7
33860,-75
33861,173
33862,-5
33863,-1522
33864,-9
33865,0
33866,-10
33867,-4
33868,-220
33869,0
33870,-12
33871,0
33872,-3
33873,12
33874,152
33875,-1
33876,-8
33877,-60
33878,-1
33879,4
33880,-1
33881,-98
33882,-27
33883,0
33884,-216
33885,23
33886,0
33887,0
33888,0
33889,-6098
33890,-1
33891,7
33892,361
33893,469
33894,-16
33895,-11
33896,13
33897,3
33898,-1
33899,-1
33900,32
33901,14
33902,-6
33903,5
33904,0
33905,0
33906,-1
33907,0
33908,-4
33909,0
33910,0
33911,-1
33912,0
33913,0
33914,-1
33915,256
33916,-177
33917,0
33918,8
33919,-1
33920,-1
33921,-8
33922,-5
33923,-81
33924,-5
33925,-1
33926,0
33927,0
33928,0
33929,22
33930,0
33931,-3
33932,0
33933,-1
33934,0
33935,0
33936,-1
33937,0
33938,0
33939,-2
33940,0
33941,0
33942,4
33943,-1
33944,33
33945,0
33946,0
33947,-6
33948,82
33949,0
33950,2
33951,179
33952,0
33953,0
33954,-25
33955,0
33956,-6
33957,0
33958,0
33959,309
33960,0
33961,19
33962,-1
33963,1
33964,-1
33965,-4
33966,0
33967,3
33968,14
33969,-5
33970,-19
33971,0
33972,9
33973,-4
33974,2
33975,-116
33976,49
33977,-1
33978,-1
33979,0
33980,-1
33981,-4
33982,3
33983,30
33984,0
33985,0
33986,30
33987,6
33988,-24
33989,55
33990,-9
33991,-1
33992,-3
33993,35
33994,-14
33995,0
33996,6
33997,0
33998,-11
33999,-7
34000,-40
34001,0
34002,-74
34003,261
34004,-6
34005,-12
34006,0
34007,-15
34008,-1
34009,0
34010,1445
34011,222
34012,0
34013,0
34014,33
34015,0
34016,20
34017,69
34018,0
34019,66
34020,80
34021,0
34022,0
34023,-1
34024,0
34025,-1
34026,-1
34027,-1
34028,-1
34029,152
34030,2
34031,-32
34032,-2
34033,0
34034,709
34035,0
34036,6
34037,-1
34038,0
34039,0
34040,0
34041,0
34042,-1
34043,-16
34044,0
34045,1
34046,152
34047,0
34048,0
34049,23
34050,-7
34051,4
34052,14
34053,0
34054,8
34055,-80
34056,0
34057,0
34058,0
34059,-2
34060,29
34061,-10
34062,-23
34063,-2
34064,54
34065,-11
34066,18
34067,0
34068,10
34069,0
34070,0
34071,0
34072,0
34073,0
34074,17
34075,0
34076,-3
34077,-41
34078,0
34079,-57
34080,-1
34081,1
34082,-2
34083,-9
34084,0
34085,0
34086,-1
34087,-6
34088,0
34089,78
34090,-4
34091,-4
34092,-17
34093,-4
34094,1
34095,-4
34096,63
34097,0
34098,-26
34099,19
34100,-15
34101,-1
34102,-111
34103,0
34104,0
34105,-36
34106,0
34107,144
34108,-21
34109,-268
34110,79
34111,-1
34112,23
34113,-21
34114,0
34115,-111
34116,0
34117,1
34118,140
34119,0
34120,-4
34121,-5
34122,0
34123,-1
34124,0
34125,0
34126,-180
34127,-1
34128,12
34129,-232
34130,59
34131,-3
34132,-1
34133,0
34134,-23
34135,-8
34136,-1
34137,0
34138,-2
34139,-21
34140,-2
34141,568
34142,167
34143,0
34144,21
34145,-7
34146,0
34147,88
34148,0
34149,0
34150,0
34151,328
34152,-18
34153,61
34154,0
34155,1
34156,14
34157,0
34158,7
34159,-10
34160,-4
34161,0
34162,-168
34163,-7
34164,-1
34165,0
34166,-1
34167,-12
34168,-6
34169,-10
34170,-26
34171,-1
34172,5
34173,-1
34174,2
34175,0
34176,-207
34177,0
34178,-480
34179,0
34180,154
34181,0
34182,-1
34183,-100
34184,0
34185,-7
34186,0
34187,56
34188,-1
34189,-628
34190,-13
34191,-2
34192,0
34193,0
34194,0
34195,-1
34196,-14
34197,0
34198,78
34199,-174
34200,-1
34201,-2
34202,-7
34203,101
34204,80
34205,3
34206,-104
34207,-10
34208,-4
34209,-7
34210,0
34211,0
34212,-2
34213,-1
34214,0
34215,-30
34216,0
34217,-5
34218,-11
34219,6
34220,0
34221,41
34222,-1
34223,28
34224,0
34225,-6
34226,0
34227,-27
34228,-2
34229,-10
34230,-3
34231,1266
34232,0
34233,-2
34234,0
34235,0
34236,126
34237,0
34238,-16
34239,0
34240,-1
34241,10
34242,-1
34243,0
34244,1
34245,7
34246,-187
34247,-1
34248,24
34249,21
34250,-27
34251,0
34252,0
34253,-61
34254,6
34255,-4
34256,3
34257,20
34258,0
34259,0
34260,0
34261,0
34262,0
34263,-5
34264,-36
34265,-2
34266,14
34267,-2
34268,-22
34269,-25
34270,-1
34271,-133
34272,0
34273,-3
34274,-48
34275,-4
34276,-3
34277,-1905
34278,-6
34279,0
34280,3
34281,-138
34282,0
34283,0
34284,19
34285,0
34286,-1
34287,-21
34288,-31
34289,0
34290,-1
34291,0
34292,0
34293,0
34294,-1
34295,4
34296,0
34297,0
34298,-10
34299,94
34300,0
34301,-8
34302,-20
34303,-2
34304,0
34305,-75
34306,-16
34307,70
34308,0
34309,0
34310,-2
34311,-22
34312,116
34313,13
34314,1
34315,-255
34316,0
34317,0
34318,0
34319,0
34320,-76
34321,8
34322,-7
34323,0
34324,-2
34325,8
34326,0
34327,0
34328,0
34329,-1
34330,16
34331,3
34332,0
34333,0
34334,10
34335,0
34336,-1
34337,-81
34338,-3
34339,4
34340,0
34341,27
34342,-1
34343,0
34344,-1
34345,-1
34346,0
34347,-1
34348,28
34349,-16
34350,-16
34351,-7
34352,8
34353,14
34354,-4
34355,0
34356,2
34357,0
34358,14
34359,-75
34360,913
34361,-40
34362,0
34363,1
34364,0
34365,-1
34366,-5
34367,-7
34368,12
34369,-4
34370,3
34371,0
34372,702
34373,-1
34374,-1
34375,1
34376,1
34377,0
34378,0
34379,-60
34380,3
34381,318
34382,-4
34383,-24
34384,-1
34385,0
34386,-213
34387,-247
34388,-693
34389,-1
34390,1
34391,0
34392,-1
34393,34
34394,0
34395,8
34396,36
34397,18
34398,-13
34399,-18
34400,1
34401,3
34402,-4
34403,55
34404,4
34405,-380
34406,0
34407,0
34408,0
34409,0
34410,-287
34411,75
34412,-8
34413,-4
34414,19
34415,0
34416,1
34417,-17
34418,0
34419,0
34420,300
34421,0
34422,0
34423,-17
34424,-5
34425,5
34426,6
34427,67
34428,29
34429,22
34430,-1
34431,-1
34432,-76
34433,0
34434,-16
34435,-34
34436,-1
34437,0
34438,0
34439,0
34440,-3
34441,224
34442,-13
34443,-2
34444,2
34445,-5
34446,-48
34447,-3
34448,-2
34449,-892
34450,22
34451,-1
34452,0
34453,-43
34454,29
34455,17
34456,0
34457,-18
34458,-50
34459,0
34460,-5
34461,165
34462,-1
34463,67
34464,2
34465,67
34466,-498
34467,-30
34468,-3
34469,-9
34470,431
34471,172
34472,-5
34473,15
34474,975
34475,-4
34476,83
34477,37
34478,-9
34479,111
34480,-23
34481,-1
34482,-4
34483,-7
34484,0
34485,-5
34486,-37
34487,0
34488,-6
34489,1
34490,20
34491,43
34492,58
34493,-135
34494,0
34495,-17
34496,0
34497,-5
34498,9
34499,93
34500,63
34501,-2
34502,-15
34503,109
34504,-3
34505,81
34506,71
34507,-69
34508,-75
34509,0
34510,-1
34511,126
34512,0
34513,-1
34514,0
34515,113
34516,-1
34517,0
34518,-41
34519,0
34520,-6
34521,0
34522,-26
34523,0
34524,17
34525,3
34526,0
34527,0
34528,22
34529,-1
34530,6
34531,0
34532,-238
34533,-1
34534,0
34535,-1
34536,-1
34537,-4
34538,-3
34539,0
34540,0
34541,12
34542,14
34543,-178
34544,-47
34545,-1
34546,0
34547,-9
34548,3
34549,-24
34550,0
34551,0
34552,-1
34553,0
34554,-3
34555,1
34556,0
34557,-175
34558,-3
34559,0
34560,-46
34561,14
34562,182
34563,0
34564,0
34565,0
34566,-3
34567,-58
34568,0
34569,-7
34570,0
34571,2
34572,-1
34573,-2
34574,0
34575,-10
34576,2
34577,21
34578,-1
34579,1
34580,13
34581,29
34582,26
34583,0
34584,-25
34585,-7
34586,0
34587,-1
34588,-4
34589,-62
34590,0
34591,150
34592,-2
34593,177
34594,0
34595,93
34596,-22
34597,-1
34598,-12
34599,0
34600,37
34601,-2
34602,-2
34603,0
34604,0
34605,443
34606,-3
34607,11
34608,0
34609,0
34610,2
34611,0
34612,964
34613,0
34614,-1
34615,-55
34616,-12
34617,0
34618,0
34619,-11
34620,0
34621,0
34622,0
34623,0
34624,-9
34625,0
34626,0
34627,126
34628,-200
34629,-2
34630,115
34631,2
34632,0
34633,0
34634,-210
34635,0
34636,-154
34637,0
34638,0
34639,-1
34640,-2
34641,-2
34642,1736
34643,-1
34644,0
34645,0
34646,-45
34647,-2
34648,0
34649,0
34650,2
34651,0
34652,0
34653,-3
34654,540
34655,0
34656,0
34657,-4
34658,-4
34659,-98
34660,-5
34661,-58
34662,0
34663,1
34664,0
34665,199
34666,0
34667,0
34668,4
34669,-239
34670,1
34671,-3
34672,-1
34673,-110
34674,-1
34675,0
34676,-40
34677,84
34678,-4
34679,-164
34680,29
34681,59
34682,56
34683,353
34684,-2
34685,-28
34686,0
34687,0
34688,47
34689,0
34690,-3
34691,27
34692,0
34693,-7
34694,0
34695,0
34696,-1
34697,-1
34698,-1
34699,0
34700,-2
34701,0
34702,7
34703,0
34704,-12
34705,1
34706,-9
34707,-944
34708,0
34709,29
34710,-8
34711,23
34712,0
34713,-3
34714,0
34715,1
34716,0
34717,-189
34718,0
34719,-31
34720,6
34721,-43
34722,-242
34723,-1
34724,785
34725,-3
34726,0
34727,-7
34728,4
34729,46
34730,0
34731,4
34732,-15
34733,0
34734,-12
34735,44
34736,0
34737,-4
34738,131
34739,0
34740,-2
34741,0
34742,-188
34743,17
34744,0
34745,29
34746,-6
34747,0
34748,0
34749,0
34750,3360
34751,-9
34752,-3
34753,251
34754,-2
34755,26
34756,-4
34757,-1
34758,20
34759,31
34760,-7
34761,-1
34762,-1
34763,0
34764,896
34765,1
34766,0
34767,0
34768,1
34769,0
34770,4
34771,-1
34772,0
34773,0
34774,-1
34775,-18
34776,0
34777,13
34778,0
34779,-191
34780,761
34781,0
34782,-21
34783,0
34784,-2
34785,0
34786,0
34787,0
34788,0
34789,0
34790,-1
34791,0
34792,0
34793,0
34794,-26
34795,0
34796,1
34797,0
34798,-1
34799,0
34800,0
34801,0
34802,-1
34803,-2
34804,0
34805,0
34806,0
34807,-92
34808,-1
34809,45
34810,0
34811,0
34812,-5
34813,-20
34814,0
34815,0
34816,74
34817,-1
34818,0
34819,0
34820,-109
34821,0
34822,0
34823,0
34824,0
34825,191
34826,0
34827,9
34828,-42
34829,4
34830,0
34831,0
34832,-1
34833,0
34834,172
34835,0
34836,0
34837,-1
34838,0
34839,-10
34840,0
34841,-3
34842,147
34843,-22
34844,0
34845,-1
34846,0
34847,0
34848,-1
34849,-5
34850,-2
34851,0
34852,-1
34853,0
34854,56
34855,-33
34856,46
34857,38
34858,-1
34859,-1
34860,0
34861,16
34862,-7
34863,-15
34864,-1
34865,0
34866,-24
34867,-22
34868,40
34869,-4
34870,24
34871,109
34872,0
34873,-1
34874,66
34875,-1
34876,-1
34877,-2
34878,-9
34879,82
34880,1476
34881,1
34882,-2
34883,0
34884,0
34885,-1
34886,19
34887,132
34888,0
34889,-11
34890,-11
34891,0
34892,-11
34893,-1
34894,0
34895,-2
34896,-5
34897,-2
34898,0
34899,460
34900,-1
34901,-5
34902,-2
34903,0
34904,184
34905,0
34906,-10
34907,0
34908,0
34909,0
34910,-2
34911,0
34912,-1
34913,0
34914,24
34915,138
34916,0
34917,0
34918,-85
34919,0
34920,0
34921,0
34922,-52
34923,-1
34924,0
34925,0
34926,0
34927,0
34928,31
34929,0
34930,0
34931,0
34932,0
34933,47
34934,-16
34935,0
34936,-5
34937,-30
34938,-2
34939,17
34940,0
34941,0
34942,0
34943,0
34944,0
34945,0
34946,0
34947,-23
34948,-15
34949,-10
34950,0
34951,0
34952,-58
34953,0
34954,0
34955,0
34956,0
34957,0
34958,0
34959,-1
34960,0
34961,0
34962,0
34963,-2
34964,0
34965,0
34966,0
34967,0
34968,0
34969,0
34970,313
34971,0
34972,0
34973,0
34974,3
34975,-170
34976,297
34977,0
34978,0
34979,0
34980,0
34981,-4
34982,0
34983,98
34984,-1
34985,291
34986,0
34987,0
34988,-18
34989,0
34990,0
34991,-2
34992,378
34993,0
34994,-1
34995,10
34996,0
34997,4
34998,53
34999,-16
35000,0
35001,0
35002,-1
35003,0
35004,132
35005,-2
35006,0
35007,-1
35008,0
35009,-14
35010,0
35011,0
35012,0
35013,-7
35014,-1
35015,-22
35016,-70
35017,0
35018,0
35019,0
35020,63
35021,0
35022,-51
35023,0
35024,375
35025,-6
35026,-61
35027,0
35028,-7
35029,-3
35030,0
35031,0
35032,344
35033,0
35034,0
35035,56
35036,33
35037,-1
35038,-1
35039,-1
35040,0
35041,-6
35042,0
35043,-32
35044,-1
35045,-7
35046,0
35047,-2
35048,0
35049,-82
35050,0
35051,-318
35052,0
35053,-1
35054,-1
35055,0
35056,-1
35057,0
35058,-1
35059,0
35060,0
35061,-1
35062,-1
35063,-6
35064,-2
35065,0
35066,-11
35067,120
35068,1
35069,-4
35070,0
35071,0
35072,-25
35073,-174
35074,-1
35075,-3
35076,0
35077,-210
35078,-17
35079,-2
35080,-32
35081,0
35082,0
35083,-10
35084,11
35085,0
35086,-1
35087,0
35088,0
35089,-23
35090,0
35091,25
35092,70
35093,0
35094,-172
35095,0
35096,-14
35097,0
35098,-1
35099,0
35100,-42
35101,-25
35102,-1
35103,3
35104,1434
35105,-5
35106,-4
35107,0
35108,0
35109,-47
35110,0
35111,-11
35112,0
35113,0
35114,-5
35115,-1
35116,0
35117,0
35118,0
35119,103
35120,210
35121,0
35122,0
35123,-8
35124,5
35125,-14
35126,0
35127,0
35128,-10
35129,0
35130,-3
35131,-2
35132,132
35133,0
35134,0
35135,-59
35136,0
35137,-10
35138,-5
35139,0
35140,0
35141,0
35142,3
35143,-15
35144,-13
35145,0
35146,-1
35147,0
35148,5
35149,-23
35150,0
35151,-3
35152,17311
35153,-236
35154,1
35155,-54
35156,-2
35157,0
35158,-25
35159,0
35160,-5
35161,0
35162,21
35163,-7
35164,0
35165,0
35166,-1
35167,0
35168,0
35169,0
35170,0
35171,-4
35172,0
35173,0
35174,0
35175,12
35176,-579
35177,-3
35178,0
35179,0
35180,0
35181,-38
35182,0
35183,25
35184,0
35185,0
35186,-3
35187,7
35188,-84
35189,-12
35190,2
35191,-261
35192,0
35193,0
35194,0
35195,0
35196,-28
35197,0
35198,-5
35199,0
35200,-4
35201,0
35202,-13
35203,0
35204,-3
35205,0
35206,0
35207,-16
35208,1
35209,0
35210,0
35211,0
35212,0
35213,0
35214,0
35215,0
35216,1
35217,0
35218,0
35219,0
35220,0
35221,1
35222,0
35223,24
35224,0
35225,0
35226,0
35227,-23
35228,16
35229,15
35230,2
35231,50
35232,10
35233,14
35234,0
35235,0
35236,-6
35237,14
35238,1
35239,24
35240,6
35241,1
35242,0
35243,-1
35244,1
35245,9
35246,0
35247,13
35248,0
35249,-12
35250,0
35251,0
35252,-105
35253,-1
35254,0
35255,-3
35256,-99
35257,1
35258,231
35259,0
35260,0
35261,-2
35262,0
35263,-35
35264,217
35265,-5
35266,199
35267,-6
35268,16
35269,0
35270,1
35271,0
35272,0
35273,-7
35274,-18
35275,-5
35276,-17
35277,-2
35278,1
35279,-10
35280,0
35281,0
35282,2
35283,-4
35284,104
35285,0
35286,0
35287,-1
35288,0
35289,950
35290,-76
35291,-1
35292,2
35293,0
35294,0
35295,46
35296,-3
35297,0
35298,0
35299,-10
35300,0
35301,0
35302,-2
35303,2
35304,2
35305,1024
35306,13
35307,0
35308,0
35309,0
35310,0
35311,107
35312,-1
35313,17
35314,2
35315,0
35316,0
35317,0
35318,0
35319,-1
35320,219
35321,-11
35322,-1
35323,-1
35324,8
35325,-12
35326,-13
35327,-4
35328,315
35329,9
35330,0
35331,0
35332,-2
35333,40
35334,4
35335,0
35336,18
35337,-16
35338,0
35339,-3
35340,16
35341,0
35342,-59
35343,21
35344,-5
35345,-79
35346,33
35347,0
35348,0
35349,4
35350,-510
35351,55
